Entity,Code,Year,Oil (tWh),Gas (tWh),Coal (tWh),Nuclear (tWh),Hydropower (tWh),Other renewables (tWh)
Sweden,SWE,1987,210.1557465,3.32618,35.62356225,177.3289474,189.0894737,5.171052632
Sweden,SWE,1988,201.3062025,4.75667,34.97160771,182.6947368,183.9026316,5.384210526
Sweden,SWE,1989,201.73709,7.46646,32.97284102,172.6394737,188.8157895,5.773684211
Sweden,SWE,1990,202.4062724,6.71,34.574827,179.4342105,190.8131579,5.128947368
Sweden,SWE,1991,190.954133,7.16875,31.592895,202.0026316,166.4447368,4.928947368
Sweden,SWE,1992,202.2889322,8.0915,29.776289,167.2210526,195.6947368,5.371052632
Sweden,SWE,1993,197.17076,8.83075,31.689424,161.5657895,196.4394737,5.852631579
Sweden,SWE,1994,208.8825947,8.76675,34.137539,192.5157895,155.5184211,6.065789474
Sweden,SWE,1995,198.694473,8.7755,33.539757,184.0394737,179.2,6.473684211
Sweden,SWE,1996,214.7291303,9.40325,35.243552,195.4578947,136.1578947,5.955263158
Sweden,SWE,1997,198.6032036,9.28875,30.49386,184.0210526,181.7263158,7.834210526
Sweden,SWE,1998,199.8568,9.2065,29.593698,193.6394737,196.6921053,8.128947368
Sweden,SWE,1999,198.9225647,9.22625,28.331843,192.6,188.6605263,8.042105263
Sweden,SWE,2000,184.89374,9.023,28.519086,150.8315789,206.8,11.98947368
Sweden,SWE,2001,186.10326,10.18,32.082518,189.7605263,208.0552632,11.21315789
Sweden,SWE,2002,191.62751,10.35975,33.095491,179.2394737,174.6263158,12.59210526
Sweden,SWE,2003,206.09523,10.3305,31.14514,177.4078947,140.8947368,13.66052632
Sweden,SWE,2004,203.72271,10.2855,34.334086,204.3973684,159.4421053,21.19210526
Sweden,SWE,2005,199.58243,9.79975,30.574107,191.2921053,191.2947368,22.21578947
Sweden,SWE,2006,200.64076,9.65025,31.291678,176.2552632,162.2052632,24.6
Sweden,SWE,2007,196.23299,10.29325,31.153281,176.2342105,174.1131579,29.65526316
Sweden,SWE,2008,193.88373,9.28625,28.286486,168.1289474,181.5710526,32.46578947
Sweden,SWE,2009,179.95099,11.43225,22.394728,137.2973684,172.1421053,36.71578947
Sweden,SWE,2010,188.1111804,15.4625,28.985449,151.9157895,176.7789474,41.32368421
Sweden,SWE,2011,172.5690907,12.53675,28.98196,159.1447368,176.4842105,46.38684211
Sweden,SWE,2012,170.15853,10.924,25.522035,168.5184211,207.7342105,50.99473684
Sweden,SWE,2013,166.99517,10.82475,25.79534,174.8868421,161.4763158,56.12368421
Sweden,SWE,2014,168.23958,9.2245,24.454401,170.7289474,167.7973684,57.83421053
Sweden,SWE,2015,164.3057893,8.91175,24.613732,148.2842105,198.1894737,71.39473684
Sweden,SWE,2016,170.8768852,9.833,26.16427384,165.187088,164.0853017,70.99929984
Switzerland,CHE,1965,93.47031,0,14.83333333,0,63.4139,0
Switzerland,CHE,1966,99.44813,0,12.26388889,0,72.41738947,0
Switzerland,CHE,1967,107.72869,0,10.34444444,0,78.55319053,0
Switzerland,CHE,1968,119.5564,0,9.777777778,0,77.67194211,0
Switzerland,CHE,1969,129.87221,0.0025,8.844444444,1.3956,74.32929316,0
Switzerland,CHE,1970,145.64249,0.385,7.588888889,6.55932,76.77007263,0
Switzerland,CHE,1971,154.45803,0.93,5.125,7.24549,76.43085789,0
Switzerland,CHE,1972,158.30756,1.18,4.336111111,9.44356,63.77377263,0
Switzerland,CHE,1973,170.3795,1.5975,4.116666667,16.50297,69.96475421,0
Switzerland,CHE,1974,151.55053,3.365,3.55,16.21222,73.29050632,0
Switzerland,CHE,1975,145.50293,5.42,2.661111111,19.39884,84.83102526,0
Switzerland,CHE,1976,151.10859,5.6575,2.5,20.78281,68.02474421,0
Switzerland,CHE,1977,151.84128,6.46,2.916666667,21.23638,91.81547842,0
Switzerland,CHE,1978,156.08623,7.0875,2.625,21.0503,83.05401526,0.257894737
Switzerland,CHE,1979,149.73625,7.95,2.713888889,24.69049,78.11678737,0.755263158
Switzerland,CHE,1980,149.39898,9.07,3.972222222,35.91344,88.02087737,0.455263158
Switzerland,CHE,1981,137.98995,9.785,5.875,38.06499,92.43441737,1.147368421
Switzerland,CHE,1982,130.36067,10.335,5.197222222,37.57653,94.66160737,1.026315789
Switzerland,CHE,1983,142.60706,11.3625,4.536111111,38.94887,92.27066263,1.042105263
Switzerland,CHE,1984,137.51312,12.6725,5.827777778,45.81057,78.66806368,0.971052632
Switzerland,CHE,1985,139.80423,13.2675,5.852777778,59.37115,84.33968211,0.960526316
Switzerland,CHE,1986,153.26014,13.5875,5.036111111,59.4293,86.61466474,1.205263158
Switzerland,CHE,1987,144.16548,14.5675,4.686111111,60.54578,91.26327105,1.344736842
Switzerland,CHE,1988,144.5609,14.67,4,59.98754,94.20311211,1.35
Switzerland,CHE,1989,138.66449,15.955,4.136111111,60.10384,78.35889263,1.392105263
Switzerland,CHE,1990,148.36391,17.0775,4.136111111,62.20887,78.41424579,0.950026582
Switzerland,CHE,1991,150.87599,19.17,3.513888889,60.41785,84.44190053,0.929000532
Switzerland,CHE,1992,152.82983,20.15,2.433333333,61.72041,86.05982947,1.026395534
Switzerland,CHE,1993,143.18856,21.14,2.038888889,61.46455,94.17254684,0.989580011
Switzerland,CHE,1994,148.07316,20.8525,2.063888889,64.12782,102.7998858,1.160659224
Switzerland,CHE,1995,137.19911,22.98,2.213888889,65.52342,92.56752053,1.202791069
Switzerland,CHE,1996,142.06045,24.875,1.655555556,66.1747,74.75945632,1.310738969
Switzerland,CHE,1997,149.28268,24.015,1.275,66.88413,89.60128474,1.455502392
Switzerland,CHE,1998,151.22489,24.72,1.058333333,67.98898,88.09914895,1.500292398
Switzerland,CHE,1999,146.56126,25.6125,1.1,65.62809,105.2939726,1.655608719
Switzerland,CHE,2000,141.99067,25.47,1.602777778,69.27815789,96.94907579,2.370178237
Switzerland,CHE,2001,152.10877,26.51,1.675,70.19263158,108.7536947,2.453775987
Switzerland,CHE,2002,144.16548,26.02,1.544444444,71.24710526,92.56398,2.499423599
Switzerland,CHE,2003,140.28106,27.5025,1.586111111,71.88289474,91.50531947,2.670278967
Switzerland,CHE,2004,139.74608,28.3725,1.505555556,70.44578947,88.82769421,2.780416352
Switzerland,CHE,2005,142.3431654,29.1275,1.677777778,60.98894737,82.18394471,2.899801337
Switzerland,CHE,2006,145.9713137,28.3225,1.811111111,72.76026316,81.47857523,3.243557458
Switzerland,CHE,2007,131.5367369,27.5775,2.027777778,73.08236842,92.7721159,3.406597834
Switzerland,CHE,2008,140.2792065,29.3825,1.822222222,72.38781163,94.84311536,3.585976105
Switzerland,CHE,2009,142.5290343,28.2025,1.719444444,72.35180055,94.01871345,3.630440135
Switzerland,CHE,2010,132.3636933,31.5025,1.725,69.8199446,94.90600744,3.888662246
Switzerland,CHE,2011,128.3749611,27.9425,1.622222222,70.8033241,83.3430622,4.477517558
Switzerland,CHE,2012,130.7916788,30.63,1.463888889,67.43767313,99.73181818,5.274137497
Switzerland,CHE,2013,136.9879208,32.2575,1.575,68.89473684,99.57820308,6.079949075
Switzerland,CHE,2014,122.9890875,27.9425,1.638888889,73.04709141,98.28960659,7.189747894
Switzerland,CHE,2015,124.8319541,29.855,1.502777778,61.20498615,98.91802233,7.759400095
Switzerland,CHE,2016,118.367935,31.36403101,1.506894977,56.05263158,90.5287613,9.149461141
Taiwan,TWN,1965,25.16732,2.39578,34.71555,0,9.66453,0
Taiwan,TWN,1966,29.81932,2.68653,34.52947,0,10.03669,0
Taiwan,TWN,1967,35.4715,3.47737,35.04119,0,9.45519,0
Taiwan,TWN,1968,42.36809,4.89623,35.32031,0,13.76992,0
Taiwan,TWN,1969,50.81147,6.15227,32.42444,0,10.49026,0
Taiwan,TWN,1970,61.10402,5.838931638,31.68012,0,9.36215,0
Taiwan,TWN,1971,85.66658,11.73714177,28.13297,0,8.141,0
Taiwan,TWN,1972,92.99348,13.66369282,26.79552,0,9.58312,0
Taiwan,TWN,1973,118.59111,15.76807935,23.98106,0,8.93184,0
Taiwan,TWN,1974,106.46102,16.59797826,24.41137,0,12.39758,0
Taiwan,TWN,1975,123.3943,16.47942127,22.25982,0,13.82807,0
Taiwan,TWN,1976,159.0984,18.82770768,23.57401,0,11.25784,0
Taiwan,TWN,1977,175.63626,19.87058664,26.99323,0.26749,10.59493,0
Taiwan,TWN,1978,205.93241,19.57319149,29.78443,7.02452,13.07212,0
Taiwan,TWN,1979,206.36272,18.89457169,37.59979,16.65416,12.02542,0
Taiwan,TWN,1980,214.28275,19.54524833,44.48475,21.57365,7.71069,0
Taiwan,TWN,1981,187.81287,16.65512634,41.0539,28.07482,12.60692,0
Taiwan,TWN,1982,180.12544,14.15221682,47.1332499,34.43212368,13.07169474,0.021794737
Taiwan,TWN,1983,184.25409,13.21013286,63.62448523,49.74657632,13.12565789,0.011960526
Taiwan,TWN,1984,178.68332,13.2929644,73.81457493,64.70775263,11.54026579,0.009226316
Taiwan,TWN,1985,217.9870431,11.91676335,78.1934909,75.59668421,15.79244474,0.007778947
Taiwan,TWN,1986,241.030848,10.85791686,95.19452728,70.89683421,16.13137368,0.011926316
Taiwan,TWN,1987,250.4708845,10.98266315,102.9945008,87.17981053,14.49723947,0.007439474
Taiwan,TWN,1988,287.7581522,12.52652321,119.3564222,80.66119737,12.30781316,0.008168421
Taiwan,TWN,1989,320.4469942,12.61933444,124.9011991,74.41088947,12.79856316,0.008521053
Taiwan,TWN,1990,331.3822787,20.25380724,123.2041379,86.48935,16.79257632,0.263912499
Taiwan,TWN,1991,343.8370759,29.41417662,134.7435169,92.86863684,10.14117368,0.352754745
Taiwan,TWN,1992,352.9517592,29.16900526,155.6830295,89.06448684,17.25261053,0.52698397
Taiwan,TWN,1993,378.3075578,30.52691351,173.6104768,90.40567105,10.81271316,0.620030926
Taiwan,TWN,1994,398.9525701,37.07423738,180.9199202,91.76459211,13.31980263,0.690585446
Taiwan,TWN,1995,431.2479416,41.43324191,186.7387116,92.93589474,12.73543158,0.925650538
Taiwan,TWN,1996,432.5223013,42.27801379,211.1620837,99.44128947,12.48172105,1.05288209
Taiwan,TWN,1997,449.7467122,49.60311579,241.7654286,95.44597105,13.80389737,1.204613158
Taiwan,TWN,1998,464.7789035,58.77446285,262.4474995,96.90649211,16.32067895,1.532036842
Taiwan,TWN,1999,500.3782977,59.8143479,319.7739327,101.0942289,13.29217105,1.900456579
Taiwan,TWN,2000,515.1242469,64.52376975,319.7739327,101.3231316,11.99994474,2.762168421
Taiwan,TWN,2001,528.3249318,69.50064763,336.0389529,93.38531842,13.39552105,3.322914474
Taiwan,TWN,2002,530.0363186,77.73190667,364.9012751,104.0866316,7.312897368,3.655963158
Taiwan,TWN,2003,551.4005593,80.22982633,388.6106815,102.3462526,7.985571053,4.400685526
Taiwan,TWN,2004,576.9397011,97.59850143,403.5377865,103.9212263,8.447021053,4.968093421
Taiwan,TWN,2005,572.4475671,98.3958797,410.6549744,105.1894921,10.48989737,5.125489474
Taiwan,TWN,2006,570.9718679,105.5448499,430.7077344,104.9223632,10.75881842,5.749275
Taiwan,TWN,2007,594.8454226,111.9812494,450.8528831,106.6820026,11.62512895,7.016451316
Taiwan,TWN,2008,533.2406117,121.7163299,430.8592965,107.4391,11.32922105,6.9987
Taiwan,TWN,2009,536.0485003,118.8637815,409.6549572,109.3977079,9.863910526,7.407417105
Taiwan,TWN,2010,549.1576615,147.5910053,437.7102155,109.5491842,11.03710526,8.452693421
Taiwan,TWN,2011,518.0047156,162.4662815,452.7124271,110.8328684,10.52559737,9.299873671
Taiwan,TWN,2012,518.6105262,170.5257599,441.4051247,106.3729737,14.91988684,9.185411297
Taiwan,TWN,2013,524.4448353,171.0279985,449.0652591,109.5772632,14.27076316,10.24342315
Taiwan,TWN,2014,536.3846683,179.8975294,453.9535458,111.5499342,11.36279737,10.7866186
Taiwan,TWN,2015,540.5391212,192.4085441,440.0024536,95.97662895,11.76354474,11.92839648
Taiwan,TWN,2016,542.7725405,199.8935309,448.5394551,83.31937632,17.25128421,12.17265921
Thailand,THA,1965,26.749,0,0.52335,0,2.88424,0
Thailand,THA,1966,31.62197,0,0.75595,0,3.34944,0
Thailand,THA,1967,35.15749,0,1.34908,0,4.58222,0
Thailand,THA,1968,46.43859,0,1.48864,0,4.15191,0
Thailand,THA,1969,50.3579,0,1.58168,0,3.10521,0
Thailand,THA,1970,58.76639,0,1.68635,0,5.26839,0
Thailand,THA,1971,65.43038,0,1.3287275,0,6.03597,0
Thailand,THA,1972,82.3404,0,1.04439726,0,5.65218,0
Thailand,THA,1973,87.21337,0,1.11818961,0,6.12901,0
Thailand,THA,1974,89.02765,0,1.67675525,0,7.83862,0
Thailand,THA,1975,95.9475,0,1.60271867,0,7.81536,0
Thailand,THA,1976,101.14611,0,1.85899735,0,8.35034,0
Thailand,THA,1977,113.72977,0,1.78801946,0,7.52461,0
Thailand,THA,1978,127.68577,0,2.30268185,0,4.94275,0
Thailand,THA,1979,129.10463,0,4.84189464,0,8.05959,0
Thailand,THA,1980,134.69866,0,5.23545384,0,3.53552,0
Thailand,THA,1981,128.41846,2.75631,5.82366435,0,7.35016,0
Thailand,THA,1982,116.26511,14.04904,7.59151739,0,9.31563,0
Thailand,THA,1983,130.20948,16.53786,7.28903272,0,8.85043,0
Thailand,THA,1984,135.46624,24.69049,9.17823318,0,10.74612,0
Thailand,THA,1985,128.19749,32.45933,18.43501538,0,9.73431,0
Thailand,THA,1986,133.7041075,34.87252664,18.08709896,0,14.55710526,0
Thailand,THA,1987,146.2069338,48.35086516,26.11432886,0,10.67428947,0.012947368
Thailand,THA,1988,165.3107989,57.06445422,26.9062388,0,9.784657895,0.079447368
Thailand,THA,1989,194.3330549,55.94580194,32.77129123,0,14.50581579,0.056763158
Thailand,THA,1990,233.2400271,60.65252333,45.35101975,0,12.89502632,0.065813158
Thailand,THA,1991,249.5550698,75.09360031,53.11427554,0,11.85618421,0.078071053
Thailand,THA,1992,281.1623997,81.41338487,56.84662021,0,10.94457895,0.054897368
Thailand,THA,1993,324.87137,92.20895081,63.31914021,0,9.506581579,0.077444737
Thailand,THA,1994,362.5843901,102.0502773,73.216621,0,11.58842632,0.133588263
Thailand,THA,1995,395.0167317,105.6872893,83.52327901,0,17.35002895,0.375655421
Thailand,THA,1996,435.4776043,123.1390854,101.622812,0,18.98684737,0.545054763
Thailand,THA,1997,437.9667637,154.4660383,104.8038542,0,18.63684211,0.719737539
Thailand,THA,1998,400.7653659,164.9491904,84.08473368,0,13.39163684,0.814502882
Thailand,THA,1999,426.7976489,183.2412213,89.39646462,0,8.972810526,1.177456018
Thailand,THA,2000,404.5421023,211.9536871,91.69589791,0,15.5038,1.386572345
Thailand,THA,2001,398.099718,245.6052797,102.0776441,0,16.24827632,1.634441682
Thailand,THA,2002,443.2195776,266.8924968,108.9419014,0,19.38668421,1.980005703
Thailand,THA,2003,491.980453,284.2217892,111.2721917,0,18.96777632,3.240771874
Thailand,THA,2004,532.4012912,297.5503684,124.6728857,0,15.51656316,4.847152355
Thailand,THA,2005,533.5122238,320.591909,134.7621331,0,14.92416053,4.884915892
Thailand,THA,2006,513.8381404,330.1123227,143.818462,0,20.92118421,5.327571042
Thailand,THA,2007,529.1241446,351.7204528,162.6593916,0,20.95093947,6.465255145
Thailand,THA,2008,516.2548414,369.4172563,175.3236483,0,18.29128947,5.730982936
Thailand,THA,2009,533.8382437,381.2444324,175.8704007,0,18.33088421,6.045505332
Thailand,THA,2010,555.3257585,432.0556292,180.44824,0,14.07040263,9.024251289
Thailand,THA,2011,578.338807,443.180607,183.8831712,0,20.88137368,10.72806384
Thailand,THA,2012,608.1777419,486.335029,192.3312767,0,22.18741316,13.71365775
Thailand,THA,2013,634.2710193,488.6432567,189.3834408,0,14.24232632,19.03660655
Thailand,THA,2014,639.3523971,499.4473217,208.5185093,0,13.58835,23.8039609
Thailand,THA,2015,666.3094722,509.6095611,204.3694008,0,9.896665789,26.27513233
Thailand,THA,2016,685.6771081,505.6425511,206.3119338,0,9.323889474,32.76357444
Trinidad and Tobago,TTO,1965,22.11048506,12.23476,0,0,0,0
Trinidad and Tobago,TTO,1966,22.26571851,14.35142,0,0,0,0
Trinidad and Tobago,TTO,1967,23.2264545,15.84006,0,0,0,0
Trinidad and Tobago,TTO,1968,23.67026128,16.61927,0,0,0,0
Trinidad and Tobago,TTO,1969,24.81081512,16.71231,0,0,0,0
Trinidad and Tobago,TTO,1970,25.44888559,19.11972,0,0,0,0
Trinidad and Tobago,TTO,1971,26.29543,18.635,0,0,0,0.092105263
Trinidad and Tobago,TTO,1972,43.40316,19.26075,0,0,0,0.092105263
Trinidad and Tobago,TTO,1973,43.62413,18.498,0,0,0,0.076315789
Trinidad and Tobago,TTO,1974,43.031,16.89975,0,0,0,0.065789474
Trinidad and Tobago,TTO,1975,32.81986,15.35975,0,0,0,0.060526316
Trinidad and Tobago,TTO,1976,36.99503,17.28825,0,0,0,0.05
Trinidad and Tobago,TTO,1977,36.06463,20.3215,0,0,0,0.060526316
Trinidad and Tobago,TTO,1978,32.24999,24.26025,0,0,0,0.076315789
Trinidad and Tobago,TTO,1979,24.69049,25.0765,0,0,0,0.076315789
Trinidad and Tobago,TTO,1980,19.4221,28.3325,0,0,0,0.068421053
Trinidad and Tobago,TTO,1981,19.23602,31.2095,0,0,0,0.05
Trinidad and Tobago,TTO,1982,21.35268,37.93125,0,0,0,0.047368421
Trinidad and Tobago,TTO,1983,18.42192,39.29725,0,0,0,0.042105263
Trinidad and Tobago,TTO,1984,15.7005,41.176,0,0,0,0.034210526
Trinidad and Tobago,TTO,1985,16.72394,42.152,0,0,0,0.044736842
Trinidad and Tobago,TTO,1986,18.11954,43.1345,0,0,0,0.068421053
Trinidad and Tobago,TTO,1987,11.87423,45.6935,0,0,0,0.081578947
Trinidad and Tobago,TTO,1988,10.6996,52.59425,0,0,0,0.071052632
Trinidad and Tobago,TTO,1989,9.60638,52.69475,0,0,0,0.068421053
Trinidad and Tobago,TTO,1990,14.71195,54.63375,0,0,0,0.081578947
Trinidad and Tobago,TTO,1991,13.73503,59.57488626,0,0,0,0.065789474
Trinidad and Tobago,TTO,1992,19.87567,57.56905023,0,0,0,0.078947368
Trinidad and Tobago,TTO,1993,17.28218,64.61355823,0,0,0,0.073684211
Trinidad and Tobago,TTO,1994,13.00234,74.00327165,0,0,0,0.084210526
Trinidad and Tobago,TTO,1995,14.92129,79.44503738,0,0,0,0.086842105
Trinidad and Tobago,TTO,1996,17.36359,89.70304735,0,0,0,0.044736842
Trinidad and Tobago,TTO,1997,9.86224,97.34403038,0,0,0,0.047368421
Trinidad and Tobago,TTO,1998,11.3974,97.34403038,0,0,0,0.047368421
Trinidad and Tobago,TTO,1999,20.63162,99.85613439,0,0,0,0.047368421
Trinidad and Tobago,TTO,2000,20.24351696,101.5716188,0,0,0,0.052631579
Trinidad and Tobago,TTO,2001,18.73608875,116.8449025,0,0,0,0.076315789
Trinidad and Tobago,TTO,2002,21.38053029,125.6445168,0,0,0,0.068421053
Trinidad and Tobago,TTO,2003,20.31953565,139.7608961,0,0,0,0.031578947
Trinidad and Tobago,TTO,2004,22.33495627,153.8200686,0,0,0,0.060526316
Trinidad and Tobago,TTO,2005,19.57141822,170.7124988,0,0,0,0.057894737
Trinidad and Tobago,TTO,2006,21.39263766,221.7835624,0,0,0,0.118421053
Trinidad and Tobago,TTO,2007,24.49561932,229.5591875,0,0,0,0.05
Trinidad and Tobago,TTO,2008,26.09189289,223.0732856,0,0,0,0.061075703
Trinidad and Tobago,TTO,2009,24.95523317,231.9533218,0,0,0,0.058421053
Trinidad and Tobago,TTO,2010,25.91695785,242.5803052,0,0,0,0.010526316
Trinidad and Tobago,TTO,2011,24.29717157,243.8316899,0,0,0,0.012631579
Trinidad and Tobago,TTO,2012,23.41970676,232.5462025,0,0,0,0.012666186
Trinidad and Tobago,TTO,2013,26.25007533,234.635384,0,0,0,0.012631579
Trinidad and Tobago,TTO,2014,23.9709456,230.1722328,0,0,0,0.012631579
Trinidad and Tobago,TTO,2015,26.10893332,225.2561201,0,0,0,0.012631579
Trinidad and Tobago,TTO,2016,25.05270203,200.0125784,0,0,0,0.012666186
Turkey,TUR,1965,41.44932,0,42.6821,0,5.734210526,0.263157895
Turkey,TUR,1966,49.39261,0,47.49692,0,6.152894737,0.321052632
Turkey,TUR,1967,58.05696,0,42.1006,0,6.267894737,0.455263158
Turkey,TUR,1968,70.11727,0,45.76405,0,8.354736842,0.471052632
Turkey,TUR,1969,78.07219,0,48.6134,0,9.065526316,0.468421053
Turkey,TUR,1970,82.53811,0,53.8469,0,7.981052632,0.436842105
Turkey,TUR,1971,98.02927,0,55.3588,0,6.868947368,0.426315789
Turkey,TUR,1972,111.05487,0,59.40604,0,8.432105263,0.460526316
Turkey,TUR,1973,135.87329,0,60.72023,0,6.851052632,0.518421053
Turkey,TUR,1974,131.82605,0,66.22122,0,8.831052632,0.544736842
Turkey,TUR,1975,145.15403,0,68.76819,0,15.53578947,0.578947368
Turkey,TUR,1976,164.04115,0,72.14089,0,22.03894737,0.423684211
Turkey,TUR,1977,185.35894,0,74.32733,0,22.55868421,0.573684211
Turkey,TUR,1978,196.73308,0,75.40892,0,24.56526316,0.360526316
Turkey,TUR,1979,175.15943,0,77.28135,0,27.07605263,0.381578947
Turkey,TUR,1980,179.05548,0,81.80542,0,29.86368421,0.357894737
Turkey,TUR,1981,176.26428,0,83.5034,0,33.20026316,0.289473684
Turkey,TUR,1982,188.69675,0.37216,93.77269,0,37.28078947,0
Turkey,TUR,1983,198.21009,0.40705,103.18136,0,29.84921053,0
Turkey,TUR,1984,197.33784,0.39542,115.93947,0,35.33236842,0.058157895
Turkey,TUR,1985,206.83955,0.51172,138.78079,0,31.69710526,0.015789474
Turkey,TUR,1986,223.44719,4.37288,152.72516,0,31.24368421,0.114736842
Turkey,TUR,1987,251.70809,5.463774,161.23832,0,48.99421053,0.152368421
Turkey,TUR,1988,268.23432,12.413862,155.88852,0,76.18315789,0.18
Turkey,TUR,1989,251.34756,33.002451,175.67115,0,47.20947368,0.164736842
Turkey,TUR,1990,266.66427,35.305191,186.52194,0,60.91473684,0.210789474
Turkey,TUR,1991,259.9305,43.249644,199.25679,0,59.69289474,0.315
Turkey,TUR,1992,274.68897,47.321307,198.53573,0,69.91578947,0.307105263
Turkey,TUR,1993,314.97529,51.832584,183.70748,0,89.34447368,0.352631579
Turkey,TUR,1994,300.58898,54.962217,184.25409,0,80.48921053,0.342105263
Turkey,TUR,1995,337.11881,71.102331,192.33694,0,93.52868421,0.811315789
Turkey,TUR,1996,352.29596,82.752102,216.35289,0,106.5136842,0.681842105
Turkey,TUR,1997,346.91127,101.749707,241.69466,0,104.7792105,0.991578947
Turkey,TUR,1998,346.52748,107.506557,250.76606,0,111.1289474,0.908157895
Turkey,TUR,1999,344.28289,129.602394,232.99542,0,91.25657895,0.805526316
Turkey,TUR,2000,359.98339,152.462322,261.22143,0,81.25921053,0.866052632
Turkey,TUR,2001,335.45572,167.754609,214.60839,0,63.18394737,1.005
Turkey,TUR,2002,358.95995,181.895526,224.14499,0,88.64157895,0.858684211
Turkey,TUR,2003,354.15676,219.158046,242.09008,0,92.97236842,0.699736842
Turkey,TUR,2004,361.73952,231.404436,256.86018,0,121.2728947,0.670789474
Turkey,TUR,2005,357.2736,281.195955,257.68591,0,104.1065789,0.725789474
Turkey,TUR,2006,372.84617,319.170231,304.33384,0,116.4321053,0.985526316
Turkey,TUR,2007,379.12637,377.4499668,342.66632,0,94.34421053,1.907368421
Turkey,TUR,2008,373.69516,392.5125,344.20148,0,87.55210526,3.233684211
Turkey,TUR,2009,379.2543,373.6719,359.34374,0,94.62736842,5.976863158
Turkey,TUR,2010,369.75259,408.213,365.62394,0,136.3038421,10.64360526
Turkey,TUR,2011,361.75115,427.85075,394.010444,0,137.7330526,15.50068826
Turkey,TUR,2012,367.55452,433.35575,424.43685,0,152.2763421,19.69749418
Turkey,TUR,2013,389.0235,439.66475,367.0916456,0,156.3697632,26.57625162
Turkey,TUR,2014,399.19975,466.55125,420.14538,0,106.9597368,32.45808684
Turkey,TUR,2015,452.3293058,456.26175,404.0260721,0,176.6995789,44.81386842
Turkey,TUR,2016,478.8350267,440.7792544,447.001255,0,176.7606131,60.11246954
Turkmenistan,TKM,1985,56.53581333,87.71156964,3.74486,0,1.59331,0
Turkmenistan,TKM,1986,41.1488522,142.0828141,3.74486,0,0.27912,0
Turkmenistan,TKM,1987,41.09676141,141.1350688,3.74486,0,2.11666,0
Turkmenistan,TKM,1988,41.05814364,143.0305593,3.20988,0,2.62838,0
Turkmenistan,TKM,1989,41.00588731,147.7692858,3.74486,0,0.27912,0
Turkmenistan,TKM,1990,53.57182143,99.55838566,4.27984,0,1.83754,0
Turkmenistan,TKM,1991,59.95959877,97.56135102,3.74486,0,1.83754,0
Turkmenistan,TKM,1992,58.24304,94.72939779,1.60494,0,0.010526316,0
Turkmenistan,TKM,1993,33.16876,94.72939779,0,0,0.013157895,0
Turkmenistan,TKM,1994,33.2618,103.2478227,0.05815,0,0.010526316,0
Turkmenistan,TKM,1995,30.61016,81.46096382,0.05815,0,0.010526316,0
Turkmenistan,TKM,1996,35.55291,101.3523321,0.53498,0,0.013157895,0
Turkmenistan,TKM,1997,34.73881,102.3000775,0,0,0.013157895,0
Turkmenistan,TKM,1998,44.55453,104.195568,0,0,0.015789474,0
Turkmenistan,TKM,1999,48.69481,114.6207661,0,0,0.013157895,0
Turkmenistan,TKM,2000,46.53163,127.8779174,0,0,0.013157895,0
Turkmenistan,TKM,2001,44.24052,130.7211533,0,0,0.007894737,0
Turkmenistan,TKM,2002,50.54398,134.5121345,0,0,0.007894737,0
Turkmenistan,TKM,2003,57.66154,148.717031,0,0,0.007894737,0
Turkmenistan,TKM,2004,57.47546,157.2467386,0,0,0.007894737,0
Turkmenistan,TKM,2005,57.88251,168.6086882,0,0,0.007894737,0
Turkmenistan,TKM,2006,56.39387,192.2896837,0,0,0.007894737,0
Turkmenistan,TKM,2007,59.20833,222.601358,0,0,0.007894737,0
Turkmenistan,TKM,2008,60.75512,224.0674583,0,0,0.007894737,0
Turkmenistan,TKM,2009,58.40586,205.7070999,0,0,0.007894737,0
Turkmenistan,TKM,2010,64.51161,236.794327,0,0,0.007894737,0.000419737
Turkmenistan,TKM,2011,67.07021,246.4418632,0,0,0,0.001201974
Turkmenistan,TKM,2012,69.8963,275.4500111,0,0,0,0.002582714
Turkmenistan,TKM,2013,71.86177,239.3651426,0,0,0,0.004865132
Turkmenistan,TKM,2014,75.16469,267.6465109,0,0,0,0.008203947
Turkmenistan,TKM,2015,76.96822607,307.8924413,0,0,0,0.010813947
Turkmenistan,TKM,2016,77.79816215,308.8161186,0,0,0,0.013774477
USSR,OWID_USS,1965,1957.615308,1216.758272,3459.188281,4.89623,224.52878,0
USSR,OWID_USS,1966,2096.371559,1357.374337,3585.219047,5.43121,253.1851,0
USSR,OWID_USS,1967,2284.060532,1494.425075,3640.720269,5.9313,244.20674,0
USSR,OWID_USS,1968,2434.563383,1613.604044,3608.970369,8.24567,286.86558,0
USSR,OWID_USS,1969,2588.620389,1724.43383,3677.599181,9.55986,311.96312,0
USSR,OWID_USS,1970,2850.33097,1894.847458,3630.393692,11.54859,337.16533,0
USSR,OWID_USS,1971,3022.546691,2071.218342,3703.805114,14.17697,341.37539,0
USSR,OWID_USS,1972,3278.405717,2178.4828,3803.023325,25.87675,332.9669,0
USSR,OWID_USS,1973,3524.659461,2369.148843,3848.095981,37.65794,331.9202,0
USSR,OWID_USS,1974,3873.504011,2512.156837,3866.987325,56.47528,358.18074,0
USSR,OWID_USS,1975,4056.349106,2740.969627,3977.058744,75.30425,341.37539,0
